file	label	title	auth	year	freq	htid	path	words	read	pre	verb	nounp	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
uc2.ark+=13960=t9s17x40c	soc	The truth about socialism : an analysis of the philosophy enunciated in the Declaration of American Independence, as compared with the philosophy of social democracy / by James B. Osborne	Osborne, James B.	1912.0	0.10822582	uc2.ark:/13960/t9s17x40c	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9s/17/x4/0c/ark+=13960=t9s17x40c/uc2.ark+=13960=t9s17x40c.basic.json.bz2	154003.0	15.011221593272804	0.398283247714553	0.13774406992071583	0.020071037577190056	0.23659469152022491	-0.278714425026655	-0.2759862029561797	0.06337848559900461	-0.0004737430091161493	-0.023098091819841227	0.0940782354177987	0.0902411210576974	0.13694941009251022	-0.021317171423978275
uc2.ark+=13960=t9s17x43t	sci	The subconscious mind and its illuminating light; an interpretation, by Janet Young ...	Young, Janet.	1909.0	0.124260855	uc2.ark:/13960/t9s17x43t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9s/17/x4/3t/ark+=13960=t9s17x43t/uc2.ark+=13960=t9s17x43t.basic.json.bz2	100161.0	14.269293521739034	0.3716067198518801	0.12589730533840518	0.02640748395083915	-0.17515377659440962	-0.015555826643021655	0.10578336945879169	0.25703283992221815	-0.051724792300518276	-0.11894321828229829	0.026930161579358323	0.014126777464891056	0.11998547543422643	-0.15291379857609078
uc2.ark+=13960=t9s17x74n	?	A blossom of the century.	Post, Helen Wilmans.	1898.0	0.10732933	uc2.ark:/13960/t9s17x74n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9s/17/x7/4n/ark+=13960=t9s17x74n/uc2.ark+=13960=t9s17x74n.basic.json.bz2	6223.0	11.396547986811928	0.5147410358565737	0.1301623011409288	0.03470994697091435	-0.12287086155324166	-0.04764374349518726	-0.043854253510283304	0.07418357718714563	-0.1287104548945371	-0.21290333410029258	0.03398117721494928	0.05047333886399842	-0.006904455214052052	-0.10732654153805965
uc2.ark+=13960=t9s17x805	p	Inductive logic,	Ballantine, W. G. 1848-1937.	1896.0	0.100720056	uc2.ark:/13960/t9s17x805	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9s/17/x8/05/ark+=13960=t9s17x805/uc2.ark+=13960=t9s17x805.basic.json.bz2	4514.0	13.012848828008234	0.4554794520547945	0.13247673903411608	0.0460788657509969	0.07405569862244493	0.23506227088220302	-0.09703308903134449	0.08793409608607447	-0.0919154428035629	0.0315783258715155	0.12928847498980303	-0.1691829994034068	-0.04207561238731256	0.05801838836130937
uc2.ark+=13960=t9s18125h	p	History of the philosophy of mind: embracing the opinions of all writers on mental science from the earliest period to the present time. By Robert Blakey ...	Blakey, Robert, 1795-1878.	1850.0	0.100546265	uc2.ark:/13960/t9s18125h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9s/18/12/5h/ark+=13960=t9s18125h/uc2.ark+=13960=t9s18125h.basic.json.bz2	95347.0	15.086545383148692	0.47753059245866414	0.12854101335123286	0.009607014379057548	-0.011302987986309812	0.20192156119416152	-0.05880358250167534	0.09049913109344343	-0.07243371109640408	0.03735454289763331	0.09723624449557748	0.03828594916087858	-0.1127130575555485	-0.08188675179326509
uc2.ark+=13960=t9t14x214	soc	Humanitism : the scientific solution of the social problem / by W. A. Macdonald,	Macdonald, W. A.	1890.0	0.108122164	uc2.ark:/13960/t9t14x214	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/14/x2/14/ark+=13960=t9t14x214/uc2.ark+=13960=t9t14x214.basic.json.bz2	12046.0	17.267175232699312	0.30752432003176494	0.11007803420222481	0.024323426863689192	0.07085636572617339	-0.048770545128918444	-0.1853038698719524	-0.10531686611326978	-0.05907981476238348	0.0008095478264779063	0.04481002540348941	-0.13674555527695795	-0.04990487971984186	0.061898541324382016
uc2.ark+=13960=t9t14x322	theo	Immortality, a study of belief, and earlier addresses.	Clarke, William Newton, 1841-1912.	1920.0	0.10473224199999999	uc2.ark:/13960/t9t14x322	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/14/x3/22/ark+=13960=t9t14x322/uc2.ark+=13960=t9t14x322.basic.json.bz2	129704.0	13.18160403788703	0.3359733385610665	0.10053660642694134	0.05763122185900203	-0.4095250606284688	-0.20818281358514173	0.12353064735156838	0.020828356313383933	0.045981406757304624	0.09130350265472428	0.03991498484266396	-0.11482021827146867	0.14205839459258526	0.09145526394071328
uc2.ark+=13960=t9t14xp2p	theo	Christian faith for men of today, by Ezra Albert Cook.	Cook, Ezra Albert.	1913.0	0.11295067199999999	uc2.ark:/13960/t9t14xp2p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/14/xp/2p/ark+=13960=t9t14xp2p/uc2.ark+=13960=t9t14xp2p.basic.json.bz2	45872.0	13.125190280010603	0.4048639382901221	0.11383850715033135	0.01451866062085804	-0.376645388289887	-0.2417071287175301	0.10510043267217217	0.050182025961644866	0.01929658414705954	0.14151872288111308	-0.04672282158962774	-0.15205762187445512	0.11607741430858816	0.05712638825488332
uc2.ark+=13960=t9t14xs3h	soc	The psychology of citizenship,	Weeks, Arland Deyett, 1871-	1917.0	0.10208669599999999	uc2.ark:/13960/t9t14xs3h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/14/xs/3h/ark+=13960=t9t14xs3h/uc2.ark+=13960=t9t14xs3h.basic.json.bz2	31132.0	12.692469827556277	0.5362612430111012	0.1494282410381601	0.015129127585763845	0.2709712706234627	-0.12504096754889502	-0.10400184881658774	-0.20937729250839923	0.0009028414792348199	-0.05644806091276205	0.007098861132967274	-0.14045507423117048	0.13435524641848565	0.04488645706436771
uc2.ark+=13960=t9t14xx4s	theo	Semitic philosophy: showing the ultimate social and scientific outcome of original Christianity in its conflict with surviving ancient heathenism. By Philip C. Friese.	Friese, Philip C.	1890.0	0.127311192	uc2.ark:/13960/t9t14xx4s	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/14/xx/4s/ark+=13960=t9t14xx4s/uc2.ark+=13960=t9t14xx4s.basic.json.bz2	77514.0	19.788570840546246	0.35046788062721296	0.10247181154372113	0.027878834791134503	0.016870977378212335	-0.17729798801285837	-0.17358496578143148	0.0339794021669474	-0.07141475708422979	0.12829166194987612	-0.009269541650894978	-0.0315398452896001	0.0558385914934267	-0.1033580283861359
uc2.ark+=13960=t9t14z43d	p	A philosophical introduction to ethics. An advocacy of the spiritual principle in ethics from the point of view of personal idealism, by W. R. Boyce Gibson, ... .	Gibson, William Ralph Boyce, 1869-1935.	1904.0	0.136737414	uc2.ark:/13960/t9t14z43d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/14/z4/3d/ark+=13960=t9t14z43d/uc2.ark+=13960=t9t14z43d.basic.json.bz2	95735.0	12.469830690676055	0.43872694824509223	0.1370658588812869	0.014811719851673892	-0.054901145022134175	0.2925600401475989	-0.054946046842177444	0.009201316065527505	0.15260707036999577	0.06197622454371426	-0.16393285329602386	0.14000435166102235	-0.020439133465692916	0.04259900176416398
uc2.ark+=13960=t9t14z53v	p	Free will and human responsibility; a philosophical argument, by Herman Harrell Horne...	Horne, Herman Harrell, 1874-	1912.0	0.107408345	uc2.ark:/13960/t9t14z53v	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/14/z5/3v/ark+=13960=t9t14z53v/uc2.ark+=13960=t9t14z53v.basic.json.bz2	151871.0	12.87241855323995	0.39603422083633166	0.11825167411816608	0.01661936775289555	-0.06046748983930069	0.02292695271620024	-0.04633376994296122	0.0017496055452024015	0.045567588951078875	0.03160893958181453	0.0006176242475241282	0.006106608347823718	-0.07751435832062467	-0.030206097030646847
uc2.ark+=13960=t9t15129m	theo	Theism and the Christian faith : lectures delivered in the Harvard Divinity School / by Charles Carroll Everett ; edited by Edward Hale.	Everett, Charles Carroll, 1829-1900.; Hale, Edward, 1858-1918.	1909.0	0.110257052	uc2.ark:/13960/t9t15129m	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/12/9m/ark+=13960=t9t15129m/uc2.ark+=13960=t9t15129m.basic.json.bz2	128046.0	13.637748867989721	0.3225540374772641	0.12311200662262	0.035377911063211656	-0.3034983223010673	0.07378510783976912	0.017159881224829754	-0.1324181242697762	0.009109013834694712	-0.003941811613282903	0.0024489126864839787	-0.03368730161729171	0.10533312041654973	0.012562547450456736
uc2.ark+=13960=t9t151h22	p	Pragmatism and French voluntarism, with especial reference to the notion of truth in the development of French philosophy from Maine de Biran to Professor Bergson, by L. Susan Stebbing.	Stebbing, L. Susan 1885-1943.	1914.0	0.12081455699999999	uc2.ark:/13960/t9t151h22	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/1h/22/ark+=13960=t9t151h22/uc2.ark+=13960=t9t151h22.basic.json.bz2	61572.0	12.805718107967582	0.37600133511348466	0.10980640550899759	0.04515039303579549	-0.02816017348661117	0.25100289937603815	-0.06493319089171523	0.06603446941832063	0.1528704914301166	0.004511712598513145	-0.046233863743814274	0.14808336773188416	-0.05576221677478459	0.040779284457527216
uc2.ark+=13960=t9t151q18	p	Total utility and the economic judgment compared with their ethical counterparts ...	Parris, Marion, 1879-	1909.0	0.14065034	uc2.ark:/13960/t9t151q18	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/1q/18/ark+=13960=t9t151q18/uc2.ark+=13960=t9t151q18.basic.json.bz2	104973.0	12.868144896301278	0.3634182355112588	0.11723014489440142	0.032351176016690006	0.10847920208207329	0.02317095217941904	-0.16781007401315076	-0.04116551401399695	0.03711059875384507	0.006127609860453621	-0.2104758312868126	-0.03565346923948056	-0.1818857605617944	0.07777248203880843
uc2.ark+=13960=t9t153p1n	ed	Music and the higher education, by Edward Dickinson ...	Dickinson, Edward, 1853-1946.	1915.0	0.10636196	uc2.ark:/13960/t9t153p1n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/3p/1n/ark+=13960=t9t153p1n/uc2.ark+=13960=t9t153p1n.basic.json.bz2	126766.0	15.395837712295641	0.3868971534075923	0.1272186548443589	0.026410867267248315	0.07923288545373595	0.013159091637964035	0.12293616741648408	-0.03653138708017403	0.02946365496890423	-0.10654473621122058	0.08474477658543471	0.08456300566364178	-0.011594448885491559	0.07563898553653627
uc2.ark+=13960=t9t153v5t	p	"A review of Edwards's ""Inquiry into the freedom of the will."" Containing I. Statement of Edwards's system. II. The legitimate consequences of this system. III. An examination of the arguments against a self-determining will / By Henry Philip Tappan."	Tappan, Henry Philip, 1805-1881.	1839.0	0.12898663900000001	uc2.ark:/13960/t9t153v5t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/3v/5t/ark+=13960=t9t153v5t/uc2.ark+=13960=t9t153v5t.basic.json.bz2	35102.0	11.632688709242107	0.382642528188026	0.11016466298216626	0.03968434847017264	-0.026768913754699766	0.13802745926164295	-0.10412033256373988	0.1892764215638236	-0.169530784198997	0.013056882032653873	-0.11956566039400197	0.004307337558563756	-0.02026588050728757	0.033176077265651874
uc2.ark+=13960=t9t154t87	soc	A brief outline of the nature and aims of pacifism, by Alfred H. Fried; tr. by John Mez ...	Fried, Alfred Hermann, 1864-1921.; Mez, John Richard, 1886-	1915.0	0.10345485800000001	uc2.ark:/13960/t9t154t87	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/4t/87/ark+=13960=t9t154t87/uc2.ark+=13960=t9t154t87.basic.json.bz2	37760.0	10.977422645261136	0.3648273406906372	0.13098516949152542	0.026827330508474575	0.17600464922613007	-0.11790460858777464	-0.19879623253518464	0.2014200499930616	0.03374712191515591	-0.06862222109349919	0.023900874827552904	0.11778707348438539	0.08917686456857017	0.023139345390037164
uc2.ark+=13960=t9v11ws0t	?	Pro memoria.	Meyer, Albertus.	1863.0	0.114282215	uc2.ark:/13960/t9v11ws0t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/11/ws/0t/ark+=13960=t9v11ws0t/uc2.ark+=13960=t9v11ws0t.basic.json.bz2	8323.0	18.998311142940853	0.36801375752364573	0.11546317433617687	0.02487083984140334	0.188204509231181	-0.1553167178374559	-0.14167271839644996	0.08878691607624635	-0.13791152837693302	-0.014110476762605939	0.004004100642343771	0.09167746422164764	0.03560468021369679	0.06633750668738835
uc2.ark+=13960=t9v11zf24	soc	An introduction to the history of the science of politics.	Pollock, Frederick, 1845-1937.	1908.0	0.10801393699999999	uc2.ark:/13960/t9v11zf24	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/11/zf/24/ark+=13960=t9v11zf24/uc2.ark+=13960=t9v11zf24.basic.json.bz2	58443.0	13.26664804887849	0.4663050624589086	0.11690022757216433	0.02609380079735811	0.15601152053685244	-0.07238312130308107	-0.3105387235873418	-0.0278821062249996	-0.17309784221023794	0.13744495137620047	0.09983817024265312	0.11983729719692277	-0.030177210020861094	-0.08477811684332524
uc2.ark+=13960=t9v11zq17	sci	Psychology; the study of behaviour, by William McDougall.	McDougall, William, 1871-1938.	1912.0	0.115479421	uc2.ark:/13960/t9v11zq17	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/11/zq/17/ark+=13960=t9v11zq17/uc2.ark+=13960=t9v11zq17.basic.json.bz2	76573.0	17.40773182446198	0.31244418930986095	0.12825669622451777	0.021757016180638085	0.10730739715272875	0.21261357144908913	0.057046559929852726	-0.04566823511842599	-0.03068058048632696	-0.09801468099535432	0.020793342203475198	-0.13841929919059678	0.07548672996519391	-0.10192152975936743
uc2.ark+=13960=t9v12016g	soc	Dynamic idealism: an elementary course in the metaphysics of psychology, first entered upon in lectures before students in philosophy at the University of Michigan, by Alfred H. Lloyd.	Lloyd, Alfred H. 1864-1927.	1898.0	0.129340605	uc2.ark:/13960/t9v12016g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/12/01/6g/ark+=13960=t9v12016g/uc2.ark+=13960=t9v12016g.basic.json.bz2	105054.0	13.546270242988431	0.39204531151667715	0.11871989643421478	0.016277343080701355	-0.049078330237036644	0.2067937421876246	0.03034184988389012	-0.10083417983823986	0.14289875947325875	-0.16801750148347844	-0.031772569485693736	0.07812652358032668	0.0935191871737963	-0.09445762716671685
uc2.ark+=13960=t9v122w70	soc	Safe and unsafe democracy; a commentary on political administration in the American commonwealths,	Jones, Henry Ware.	1918.0	0.10617748	uc2.ark:/13960/t9v122w70	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/12/2w/70/ark+=13960=t9v122w70/uc2.ark+=13960=t9v122w70.basic.json.bz2	108404.0	12.943228607130433	0.43412942989214176	0.14875834840042804	0.011890705140031732	0.27107261183392145	-0.15348365329927247	-0.24979594346053788	0.20093442247145588	-0.09092534032243338	0.010739974919313297	-0.04654859866863206	0.10663574085514049	0.10687898671798299	-0.09474231122072999
uc2.ark+=13960=t9v124r0n	p	Rudolf Eucken: his philosophy and influence, by Mevrick Booth ...	Booth, Meyrick, 1883-	1913.0	0.124832877	uc2.ark:/13960/t9v124r0n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/12/4r/0n/ark+=13960=t9v124r0n/uc2.ark+=13960=t9v124r0n.basic.json.bz2	130715.0	13.866826325600606	0.3668006112400249	0.11209119075852045	0.036499254102436596	-0.07913628382225135	-0.05428468332873294	0.03951225294926045	-0.07236948848585474	0.2051422739622351	-0.17847929805392596	0.008577100585350089	0.14288500923506237	-0.0548482849484999	-0.029362010668827185
uc2.ark+=13960=t9v124z5r	soc	Intelligence and politics, by James T. Shotwell.	Shotwell, James T., 1874-1965.	1921.0	0.106197427	uc2.ark:/13960/t9v124z5r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/12/4z/5r/ark+=13960=t9v124z5r/uc2.ark+=13960=t9v124z5r.basic.json.bz2	9956.0	12.488169186911257	0.371587596077392	0.11781840096424266	0.08527521092808357	0.2615139664349422	-0.17355010308544622	-0.21121375641265466	-0.07820761950972444	0.03376514077384146	0.04271075736844828	0.20846155455226276	0.05110503269402915	0.1777961074146574	0.06355189229595924
uc2.ark+=13960=t9v127f0v	?	The conquest of death / By Helen Wilmans.	Wilmans, Helen, 1831-1907.	1902.0	0.106955276	uc2.ark:/13960/t9v127f0v	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/12/7f/0v/ark+=13960=t9v127f0v/uc2.ark+=13960=t9v127f0v.basic.json.bz2	97145.0	14.186183352501427	0.49218065099968894	0.11388131144165937	0.043491687683359925	-0.1533982323269905	-0.044869863279667084	-0.016169974546734703	0.01798912241835236	-0.12484743802752284	-0.22610707379559397	0.07807973827986256	0.03159253897651236	0.023705571125707144	-0.08295319996512669
uc2.ark+=13960=t9v128j13	sci	Elements of psychology; designed especially for young teachers, by Edwin C. Hewett.	Hewett, Edwin Crawford, 1828-1905.	1889.0	0.108425495	uc2.ark:/13960/t9v128j13	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9v/12/8j/13/ark+=13960=t9v128j13/uc2.ark+=13960=t9v128j13.basic.json.bz2	48468.0	14.786288158990086	0.37394027755278364	0.11370388710076752	0.043987785755550055	0.04759205284323248	0.2838165471829052	0.10737044100535748	-0.00758907567416125	-0.27534807718673737	-0.08225912882959249	0.01099425825797767	-0.09272556178066366	0.15504910493207774	0.01712912146671179
uc2.ark+=13960=t9w08z19r	x	Protoplasm: its origin, varieties, and functions. By John W. Hayward ...	Hayward, John Williams, b. 1828.	1902.0	0.10204081599999999	uc2.ark:/13960/t9w08z19r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/08/z1/9r/ark+=13960=t9w08z19r/uc2.ark+=13960=t9w08z19r.basic.json.bz2	130091.0	18.10237758057887	0.4273045681496386	0.132046029317939	0.0179797218869868	0.05741915033925305	0.05242652856750765	0.006214244641277642	0.2525932643574445	0.07528760071370505	-0.24860843153896048	0.046166202710515684	-0.0878590157203657	-0.08344897089574169	-0.16114380596403505
uc2.ark+=13960=t9w08zt35	?	The emanation body.	Seton, Julia, 1862-	1918.0	0.107137809	uc2.ark:/13960/t9w08zt35	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/08/zt/35/ark+=13960=t9w08zt35/uc2.ark+=13960=t9w08zt35.basic.json.bz2	52966.0	10.491243124952824	0.46717978507115887	0.1260620020390439	0.030529018615715744	0.04793459592757237	-0.058477607166164326	0.028975532632660752	0.2684518570378545	0.024245545828476704	-0.24004155614586373	0.0352747887305064	-0.045690082426004947	-0.016483080013532204	-0.12316681007091007
uc2.ark+=13960=t9w08zw2k	soc	The socialized conscience / by Joseph Herschel Coffin.	Coffin, Joseph Herschel, 1880-	1913.0	0.12437714	uc2.ark:/13960/t9w08zw2k	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/08/zw/2k/ark+=13960=t9w08zw2k/uc2.ark+=13960=t9w08zw2k.basic.json.bz2	12705.0	11.246382509184002	0.4004035216434336	0.14750098386462024	0.0658008658008658	0.15249405847320627	-0.17269213728599894	-0.08445808995136349	-0.28637739867449835	0.006939691040498937	-0.017790323995355677	-0.3280821923203414	-0.0458567089940972	-0.0630848289960683	0.02998912254234427
uc2.ark+=13960=t9w08zw32	p	The relation of evolutionary theory to ethical problems, with special reference to method ...	Sanderson, Joseph Roy, 1882-	1912.0	0.120005375	uc2.ark:/13960/t9w08zw32	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/08/zw/32/ark+=13960=t9w08zw32/uc2.ark+=13960=t9w08zw32.basic.json.bz2	59043.0	14.43654818708806	0.4080690298507463	0.11567840387514185	0.039920058262622155	0.03517514533106737	0.23887526349743773	-0.12909438698180392	-0.11678508447057473	-0.07881119598718771	-0.0294057400831866	-0.14896746382092166	-0.0870187149798531	-0.08755268875258629	-0.16101035502381486
uc2.ark+=13960=t9w093j7j	p	Exercises in logic.	Bartlett, Frederic C. Sir, 1887-1969.	1922.0	0.105387237	uc2.ark:/13960/t9w093j7j	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/09/3j/7j/ark+=13960=t9w093j7j/uc2.ark+=13960=t9w093j7j.basic.json.bz2	100767.0	17.44329499804589	0.34142610891257374	0.11975150594936834	0.0320342969424514	0.11184920253990294	0.2238049363138678	-0.06262842137636722	0.10055039349424479	-0.05661480470659368	0.09171640848060693	-0.021129902085055937	-0.10598467966993416	-0.021184389578279075	0.14628220967563882
uc2.ark+=13960=t9w094177	p	The logic of human character. By Charles J. Whitby.	Whitby, Charles Joseph, 1864-	1905.0	0.11007767800000001	uc2.ark:/13960/t9w094177	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/09/41/77/ark+=13960=t9w094177/uc2.ark+=13960=t9w094177.basic.json.bz2	71247.0	14.682214185284092	0.44708496535100933	0.1417182477858717	0.009446011761898746	0.007305343135913678	0.13845671415449426	-0.014274319395694422	-0.13028608528033142	-0.03931188633767711	-0.08695797969506663	-0.18822059066373686	0.05751832143693279	0.010492287848592071	-0.03656417715780861
uc2.ark+=13960=t9w09569v	p	Individuality, by Edward L. Thorndike.	Thorndike, Edward L. 1874-1949.	1911.0	0.111091673	uc2.ark:/13960/t9w09569v	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/09/56/9v/ark+=13960=t9w09569v/uc2.ark+=13960=t9w09569v.basic.json.bz2	50312.0	13.511777455373586	0.3990650639190994	0.11832167276196534	0.027885991413579267	0.16757641003144186	-0.03201716722141345	0.06765472266274461	0.020650851421360816	-0.029767334425349738	-0.05551509195380588	-0.036362663713615566	-0.10454412083219555	-0.06759905324683461	-0.0009742203392737325
uc2.ark+=13960=t9w097s8t	x	The Harveian oration on medicine in the century before Harvey, delivered at the Royal College of Physicians of London on Oct. 18th, 1922.	Chaplin, Arnold, 1864-1944.	1922.0	0.101974055	uc2.ark:/13960/t9w097s8t	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9w/09/7s/8t/ark+=13960=t9w097s8t/uc2.ark+=13960=t9w097s8t.basic.json.bz2	41813.0	11.449203201435726	0.4318508788390567	0.12383708416042857	0.041039867983641454	0.16836086498628192	-0.03884303122604283	0.043605110036138775	0.1514069404923109	0.051677407916845365	0.0638965606664595	0.22973233650700772	-0.007296734963863037	-0.14342876305671526	0.01452634134593611
uc2.ark+=13960=t9x060s26	theo	God in evolution; a pragmatic study of theology,	Johnson, Francis Howe, 1835-1920.	1911.0	0.10391422199999999	uc2.ark:/13960/t9x060s26	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/0s/26/ark+=13960=t9x060s26/uc2.ark+=13960=t9x060s26.basic.json.bz2	51624.0	14.842070686909377	0.3823131376223194	0.10851541918487526	0.018460406012707268	-0.1966792540080686	0.0466722732431019	0.04739243507354506	-0.18063471761210945	0.060257723470863084	-0.06512272263013441	0.0930204384111209	-0.06358579698725463	0.06009740779969925	0.0015564265312704613
uc2.ark+=13960=t9x060s7m	p	The development of philosophy in Japan ...	Kishinami, Tsunezo, 1877-	1915.0	0.106098675	uc2.ark:/13960/t9x060s7m	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/0s/7m/ark+=13960=t9x060s7m/uc2.ark+=13960=t9x060s7m.basic.json.bz2	130550.0	13.826803803539434	0.4233368083709796	0.11882803523554193	0.03142857142857143	0.12908927184075097	-0.03550268664266992	-0.0093017184794607	0.07339842287411204	0.15565780218187378	0.05743409639604146	0.06776667604280208	0.09527524896932826	-0.07863810962859458	-0.05310514108989064
uc2.ark+=13960=t9x060t53	theo	The idea of God in relation to theology ...	Read, Eliphalet Allison, d 1900.	1900.0	0.139742913	uc2.ark:/13960/t9x060t53	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/0t/53/ark+=13960=t9x060t53/uc2.ark+=13960=t9x060t53.basic.json.bz2	86661.0	11.529792122435527	0.42612963276358096	0.13207786662974116	0.013373951373743668	-0.4704593212730074	-0.2162659512681708	0.08676271442194032	0.10392468694201884	0.15555934169351157	0.25199360562829487	-0.03790833515746362	-0.062326770365000214	0.05396784181908086	-0.07459414824714143
uc2.ark+=13960=t9x06170g	soc	An introduction to the history of the science of politics, by Sir Frederick Pollock.	Pollock, Frederick, 1845-1937.	1895.0	0.107179619	uc2.ark:/13960/t9x06170g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/17/0g/ark+=13960=t9x06170g/uc2.ark+=13960=t9x06170g.basic.json.bz2	9131.0	14.226092963552365	0.42084395355423393	0.13481546380462162	0.04183550542109298	0.15789538794904961	-0.0716543351544362	-0.30509467696665526	-0.030802516346411526	-0.17211967208391354	0.14146973993583217	0.10360675481103322	0.11684668870110922	-0.03720808292612891	-0.08205927855034996
uc2.ark+=13960=t9x06176c	theo	The problem of Christianity : lectures delivered at the Lowell Institute in Boston, and at Manchester College, Oxford / by Josiah Royce.	Royce, Josiah, 1855-1916.	1913.0	0.123387494	uc2.ark:/13960/t9x06176c	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/17/6c/ark+=13960=t9x06176c/uc2.ark+=13960=t9x06176c.basic.json.bz2	6154.0	12.116900136991113	0.45539906103286387	0.13584660383490413	0.016574585635359115	-0.05842447662369199	0.06070753036509559	-0.00733232493355373	-0.05507728253775601	0.20684037823362264	-0.009200848856113124	-0.036734548591000026	0.03094590882857144	0.07611535153230643	0.028464207332176975
uc2.ark+=13960=t9x061q36	theo	Voice from the heavens, or stellar & celestial worlds.	Potter, Reuben	1890.0	0.101035136	uc2.ark:/13960/t9x061q36	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/1q/36/ark+=13960=t9x061q36/uc2.ark+=13960=t9x061q36.basic.json.bz2	31702.0	13.166199345887065	0.46178593848085375	0.13784619266923223	0.019841019494038232	-0.011389904779931969	-0.03528760154294548	0.024569219322986825	0.16689322007131044	-0.016741949199481163	-0.23042231493944393	0.0813865339971317	-0.010261943579680823	-0.0019923674224104518	-0.08241229746074473
uc2.ark+=13960=t9x061t22	theo	God and the struggle for existence; by the Archbishop of Dublin, Lily Dougall and Canon B. H. Streeter (editor)	D'Arcy, Charles Frederick, abp. of Armagh, 1859-1938.; Streeter, Burnett Hillman, 1874-1937.; Dougall, L. 1858-1923.	1919.0	0.101152184	uc2.ark:/13960/t9x061t22	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/1t/22/ark+=13960=t9x061t22/uc2.ark+=13960=t9x061t22.basic.json.bz2	71181.0	12.20794335892344	0.43501410437235544	0.1313412286986696	0.014217277082367486	-0.34967797738786016	-0.12896450972333592	0.05352302132825149	-0.1029774073035092	-0.08969314215459219	0.005867424267359314	-0.012630049041840164	-0.09568385509783957	0.07024820250774048	0.05419898627248176
uc2.ark+=13960=t9x061t8z	?	The beautiful in music; a contribution to the revisal of musical Ã_sthetics, by Dr. Eduard Hanslick ...	Hanslick, Eduard, 1825-1904.; Cohen, Gustav,	1891.0	0.103936321	uc2.ark:/13960/t9x061t8z	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9x/06/1t/8z/ark+=13960=t9x061t8z/uc2.ark+=13960=t9x061t8z.basic.json.bz2	56064.0	8.617747915507433	0.5641991182953711	0.14119577625570776	0.034210901826484015	0.1025774956606188	0.0971519375803054	0.004522742886890559	0.2136295372512979	-0.003030448737351885	-0.08778813244711292	-0.010794987189264367	0.0258804494402744	-0.04603697022167998	0.03973563127048551
